house,aph_id,full_name,electorate,party,profile_page,contact_page,photo_url,email,facebook,twitter,website
representatives,8W5,"The Hon Gary Gray AO, MP","Brand, Western Australia",Australian Labor Party,http://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=8W5,http://www.aph.gov.au/Senators_and_Members/Contact_Senator_or_Member?MPID=8W5,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/8W5/upload_ref_binary/8W5.jpg,Gary.Gray.MP@aph.gov.au,https://www.facebook.com/garygraymp,,http://www.garygray.com.au/
representatives,VU5,The Hon Alan Griffin MP,"Bruce, Victoria",Australian Labor Party,http://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=VU5,http://www.aph.gov.au/Senators_and_Members/Contact_Senator_or_Member?MPID=VU5,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/VU5/upload_ref_binary/VU5.jpg,Alan.Griffin.MP@aph.gov.au,https://www.facebook.com/griffin.alan,,http://www.griffinmp.com/
representatives,220370,Mrs Natasha Griggs MP,"Solomon, Northern Territory",Country Liberal Party,http://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=220370,http://www.aph.gov.au/Senators_and_Members/Contact_Senator_or_Member?MPID=220370,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/220370/upload_ref_binary/220370.jpg,,http://www.facebook.com/natashagriggsmp,http://twitter.com/natashagriggsmp,http://www.natashagriggs.com.au/
representatives,83N,Ms Jill Hall MP,"Shortland, New South Wales",Australian Labor Party,http://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=83N,http://www.aph.gov.au/Senators_and_Members/Contact_Senator_or_Member?MPID=83N,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/83N/upload_ref_binary/83N.jpg,Jill.Hall.MP@aph.gov.au,https://www.facebook.com/Jill.Hall.Shortland,https://twitter.com/JillHallMP,http://www.jillhall.com/home
representatives,00AMM,The Hon Luke Hartsuyker MP,"Cowper, New South Wales",The Nationals,http://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=00AMM,http://www.aph.gov.au/Senators_and_Members/Contact_Senator_or_Member?MPID=00AMM,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/00AMM/upload_ref_binary/00AMM.JPG,Luke.Hartsuyker.MP@aph.gov.au,,,http://www.lukehartsuyker.com.au/
representatives,HWO,Mr Alex Hawke MP,"Mitchell, New South Wales",Liberal Party of Australia,http://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWO,http://www.aph.gov.au/Senators_and_Members/Contact_Senator_or_Member?MPID=HWO,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/HWO/upload_ref_binary/HWO.jpg,,http://www.facebook.com/alex.hawke.mp,http://twitter.com/alexhawkemp,http://www.alexhawke.com.au/
representatives,ECV,Mr Chris Hayes MP,"Fowler, New South Wales",Australian Labor Party,http://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=ECV,http://www.aph.gov.au/Senators_and_Members/Contact_Senator_or_Member?MPID=ECV,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/ECV/upload_ref_binary/ECV.JPG,Chris.Hayes.MP@aph.gov.au,,,http://www.chrishayesmp.com/
representatives,ZN4,Ms Sarah Henderson MP,"Corangamite, Victoria",Liberal Party of Australia,http://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=ZN4,http://www.aph.gov.au/Senators_and_Members/Contact_Senator_or_Member?MPID=ZN4,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/ZN4/upload_ref_binary/ZN4.jpg,,https://www.facebook.com/SarahHendersonMP,https://twitter.com/SHendersonMP,http://sarahhenderson.com.au/
representatives,00BCM,Dr Peter Hendy MP,"Eden-Monaro, New South Wales",Liberal Party of Australia,http://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=00BCM,http://www.aph.gov.au/Senators_and_Members/Contact_Senator_or_Member?MPID=00BCM,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/00BCM/upload_ref_binary/00BCM.jpg,,https://www.facebook.com/peterhendy4edenmonaro,,http://www.peterhendy.com.au/
representatives,DK6,The Hon Joe Hockey MP,"North Sydney, New South Wales",Liberal Party of Australia,http://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=DK6,http://www.aph.gov.au/Senators_and_Members/Contact_Senator_or_Member?MPID=DK6,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/DK6/upload_ref_binary/DK6.JPG,J.Hockey.MP@aph.gov.au,http://www.facebook.com/joehockey,http://twitter.com/JoeHockey,http://www.joehockey.com
representatives,218019,Mr Kevin Hogan MP,"Page, New South Wales",The Nationals,http://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=218019,http://www.aph.gov.au/Senators_and_Members/Contact_Senator_or_Member?MPID=218019,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/218019/upload_ref_binary/218019.jpg,,https://www.facebook.com/KevinHoganMP,https://twitter.com/KevinHoganMP,http://kevinhogan.com.au/
representatives,247742,Mr Luke Howarth MP,"Petrie, Queensland",Liberal Party of Australia,http://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=247742,http://www.aph.gov.au/Senators_and_Members/Contact_Senator_or_Member?MPID=247742,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/247742/upload_ref_binary/247742.jpg,,https://www.facebook.com/LukeHowarthLNP,,
representatives,00AMV,The Hon Greg Hunt MP,"Flinders, Victoria",Liberal Party of Australia,http://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=00AMV,http://www.aph.gov.au/Senators_and_Members/Contact_Senator_or_Member?MPID=00AMV,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/00AMV/upload_ref_binary/00AMV.JPG,Greg.Hunt.MP@aph.gov.au,http://www.facebook.com/greg.hunt.mp,http://www.twitter.com/greghuntmp,http://www.greghunt.com.au/
representatives,91219,The Hon Ed Husic MP,"Chifley, New South Wales",Australian Labor Party,http://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=91219,http://www.aph.gov.au/Senators_and_Members/Contact_Senator_or_Member?MPID=91219,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/91219/upload_ref_binary/91219.jpg,,http://www.facebook.com/ehusic,http://twitter.com/edhusicmp,http://www.edhusic.com/
representatives,212585,Mr Eric Hutchinson MP,"Lyons, Tasmania",Liberal Party of Australia,http://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=212585,http://www.aph.gov.au/Senators_and_Members/Contact_Senator_or_Member?MPID=212585,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/212585/upload_ref_binary/212585.jpg,,https://www.facebook.com/eric.hutchinson.9212,https://twitter.com/hutchinson_eric,http://www.erichutchinson.com.au
representatives,HYM,Mr Steve Irons MP,"Swan, Western Australia",Liberal Party of Australia,http://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HYM,http://www.aph.gov.au/Senators_and_Members/Contact_Senator_or_Member?MPID=HYM,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/HYM/upload_ref_binary/HYM.jpg,,https://www.facebook.com/pages/Steve-Irons-MP-Federal-Member-for-Swan/162172533830403,http://twitter.com/SteveIronsMP,http://www.steveirons.com.au/
representatives,DYN,Dr Dennis Jensen MP,"Tangney, Western Australia",Liberal Party of Australia,http://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=DYN,http://www.aph.gov.au/Senators_and_Members/Contact_Senator_or_Member?MPID=DYN,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/DYN/upload_ref_binary/DYN.jpg,Dennis.Jensen.MP@aph.gov.au,http://www.facebook.com/dennisjensenmp,http://twitter.com/DennisJensenMP,http://www.dennisjensen.com.au/
representatives,96430,Mr Ewen Jones MP,"Herbert, Queensland",Liberal Party of Australia,http://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=96430,http://www.aph.gov.au/Senators_and_Members/Contact_Senator_or_Member?MPID=96430,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/96430/upload_ref_binary/96430.jpg,,http://www.facebook.com/ewenjonesmp,http://twitter.com/EwenJonesMP,http://www.ewenjones.com.au/
representatives,A9B,Mr Stephen Jones MP,"Throsby, New South Wales",Australian Labor Party,http://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=A9B,http://www.aph.gov.au/Senators_and_Members/Contact_Senator_or_Member?MPID=A9B,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/a9b/upload_ref_binary/a9b.jpg,,http://www.facebook.com/pages/Stephen-Jones-for-Throsby/324823886818,http://twitter.com/stephenjonesalp,http://www.stephenjones.org.au/
representatives,E5D,The Hon Barnaby Joyce MP,"New England, New South Wales",The Nationals,http://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=E5D,http://www.aph.gov.au/Senators_and_Members/Contact_Senator_or_Member?MPID=E5D,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/E5D/upload_ref_binary/E5D.JPG,,https://www.facebook.com/BarnabyJoyceMP,https://twitter.com/Barnaby_Joyce,http://www.barnabyjoyce.com.au/
representatives,HX4,The Hon Bob Katter MP,"Kennedy, Queensland",Katter's Australian Party,http://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HX4,http://www.aph.gov.au/Senators_and_Members/Contact_Senator_or_Member?MPID=HX4,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/HX4/upload_ref_binary/HX4.jpg,Bob.Katter.MP@aph.gov.au,http://www.facebook.com/bobkattermp,http://twitter.com/RealBobKatter,http://www.bobkatter.com.au/
representatives,E0J,The Hon Michael Keenan MP,"Stirling, Western Australia",Liberal Party of Australia,http://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=E0J,http://www.aph.gov.au/Senators_and_Members/Contact_Senator_or_Member?MPID=E0J,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/E0J/upload_ref_binary/E0J.JPG,,http://www.facebook.com/MichaelKeeenanMP,http://twitter.com/michaelkeenanmp,http://www.keenan.net.au
representatives,99931,Mr Craig Kelly MP,"Hughes, New South Wales",Liberal Party of Australia,http://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=99931,http://www.aph.gov.au/Senators_and_Members/Contact_Senator_or_Member?MPID=99931,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/99931/upload_ref_binary/99931.jpg,,http://www.facebook.com/CraigKellyMP,http://twitter.com/CraigKellyMP,http://craigkelly.com.au/
representatives,00AMR,The Hon Catherine King MP,"Ballarat, Victoria",Australian Labor Party,http://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=00AMR,http://www.aph.gov.au/Senators_and_Members/Contact_Senator_or_Member?MPID=00AMR,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/00AMR/upload_ref_binary/00AMR.JPG,Catherine.King.MP@aph.gov.au,http://www.facebook.com/CatherineKingMP,http://twitter.com/CatherineKingMP,http://www.catherineking.com.au/
representatives,E0H,Mr Andrew Laming MP,"Bowman, Queensland",Liberal Party of Australia,http://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=E0H,http://www.aph.gov.au/Senators_and_Members/Contact_Senator_or_Member?MPID=E0H,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/E0H/upload_ref_binary/E0H.jpg,,http://www.facebook.com/profile.php?id=100000494042921,http://twitter.com/AndrewLamingMP,http://www.andrewlaming.com.au/
representatives,249764,Ms Michelle Landry MP,"Capricornia, Queensland",The Nationals,http://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=249764,http://www.aph.gov.au/Senators_and_Members/Contact_Senator_or_Member?MPID=249764,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/249764/upload_ref_binary/249764.jpg,,https://www.facebook.com/Michelle4Capricornia,,
representatives,247130,Mr Craig Laundy MP,"Reid, New South Wales",Liberal Party of Australia,http://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=247130,http://www.aph.gov.au/Senators_and_Members/Contact_Senator_or_Member?MPID=247130,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/247130/upload_ref_binary/247130.jpg,,https://www.facebook.com/CraigLaundyMP,,http://www.craiglaundy.com.au/
representatives,BU8,The Hon Dr Andrew Leigh MP,"Fraser, Australian Capital Territory",Australian Labor Party,http://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=BU8,http://www.aph.gov.au/Senators_and_Members/Contact_Senator_or_Member?MPID=BU8,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/bu8/upload_ref_binary/bu8.jpg,andrew.leigh.mp@aph.gov.au,http://www.facebook.com/pages/Andrew-Leigh-MP/129819533748295,,http://www.andrewleigh.com/
representatives,00AMN,The Hon Sussan Ley MP,"Farrer, New South Wales",Liberal Party of Australia,http://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=00AMN,http://www.aph.gov.au/Senators_and_Members/Contact_Senator_or_Member?MPID=00AMN,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/00AMN/upload_ref_binary/00AMN.JPG,Farrer@aph.gov.au,http://www.facebook.com/pages/Sussan-Ley-MP/198830586850988,http://twitter.com/sussanley,http://www.sussanley.com/
